,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.004450076723254814,0.018433472601803058,0.013896110838003684,0.03394644124510679,0.06162587000082828,0.012468372413153656,0.049458643729086954,0.0009228395052598981,-0.010588559080688453,0.0034535594059167396,0.010641166860800078,0.008470599556805014,0.010471023841251204,0.010936898610587692,0.005952519007982229,0.0012344702262612195,0.0,0.0,0.0,0.0,0.0,0.0004808874288279308,0.0009112669835499021,0.0048424215375145185,0.026991918564694795
1,0.006496985042525924,0.01601295123674565,0.01697940495582441,-0.006125483541203763,0.07487108969369059,0.004007101853769984,0.004669082367307592,-0.006823654038205937,-0.005524048876275292,0.007449539282011586,0.03548560551329702,0.009449001019341971,0.009300842205115872,-0.016482339186833866,-0.006448284797199902,-0.004412905453403393,0.0,0.00781976600700919,0.0,0.0,0.0,0.0013287746228050762,0.0009465720936773225,0.0,0.0
2,0.016930635981674193,0.014032774521380357,0.029522758007807747,-0.006379318611621783,0.01550563591380149,0.027302853484180996,-0.03739388451532735,0.0,-0.009459649423042997,0.00309521841125613,0.03544461472699361,-0.008744262993216704,-0.015395693648289122,-0.014985587714850408,-0.004957884796130647,0.0027892121172142167,0.0,-0.003307421461829725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.003875021080930144,0.018495854083440344,0.02178079044523787,-0.018083221057018477,0.10657749100288458,0.026823608521931164,0.05732112502681039,0.0,0.02551648541780982,0.004963817720391589,0.008996843310432462,0.007409249322770539,0.010151125675357947,-0.017935937233808055,-0.0053883038394997446,-0.010318781029422852,0.0,0.0021376420575664745,0.0,0.0,0.0,0.0,0.0016771894941857435,0.0,0.0
4,0.003745316658604725,0.025539562582808442,0.03208686628565657,-0.016145317683462654,0.12452750435958629,0.01702881368229804,-0.006789044016646817,0.0,-0.007515365082116074,0.0040400172870653644,0.028649214139994994,-0.00767602626648814,-0.014701112750952289,0.010120485473674126,0.0034392247369994244,0.002816018576288132,0.0,-0.0027693241156828974,0.0,0.0025490624852937405,0.010054103647078982,0.0,0.0,0.0,0.0
5,0.02721259406590358,0.017070975217032637,0.01500659041965488,0.018386508036991718,0.0031247733810694928,0.022204818536941034,-0.029494635914549355,0.0020089975608517663,-0.007956935505877658,0.0041186481974866546,0.029075914973551997,0.008310746475430356,0.00965020743186238,0.010019158190398461,0.0040143259434093775,-0.005902170185502001,0.0,-0.0029133098772022026,-0.009937206947453175,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.003524484872813302,0.012990316793630233,0.014602990634054736,0.032833417077155036,0.09760535124449851,0.006562001445313742,-0.0026928879706014097,0.0,-0.004628634946797425,0.004109364448303399,0.03356660370912497,0.00855067773729401,0.008776733074941617,-0.015977635271322232,-0.009656251393603349,-0.0017075022636035136,-0.002939168131828221,-0.002493555165741554,0.0,0.0,0.008022663851994682,0.0,0.0,0.0,0.0
7,-0.0031957872479605864,0.004119798682442425,0.027410954884939838,-0.005365982556787149,-0.00805757501460002,0.02888301344436871,-0.03367238492446389,-0.009201710089797484,-0.005393167921479281,0.006997393584583508,0.02998523605883221,-0.009252048761703617,-0.015761792450603676,-0.014896250176991706,-0.003490386834596789,-0.0055926973903107895,0.0019459183609967312,-0.0023325299712207044,0.0,0.0,0.0,0.0008699983243522537,0.0,0.0,0.0
8,0.019606372597678855,0.0023878395074042325,-0.004004771429785461,0.031456890654561066,-0.002462900926744338,0.00525520395984537,-0.030500145722118302,0.007527798135479005,-0.006549334359920493,0.0023140509612576965,0.02484072121653834,0.006710951329045305,0.007741290628694893,0.00761358092581528,0.005851651316712191,-0.006577736706338343,0.0,-0.0018535139456281255,-0.0070447254561774655,-0.004673728662464939,0.024210017488894356,0.0016460568226073224,0.0,-0.0018142446909483988,0.02731867635559196
9,0.003749652835343925,0.011854624795988089,0.018687410594961068,0.01901420694631134,0.04797340275440623,0.023817400461312505,0.06053670220135446,0.0027688296247790067,0.010191088662336034,0.011892167921405544,0.022859864092966087,0.008495614297358123,0.010626946494834283,0.009788048421120465,0.003947255101908104,-0.008117013993282976,0.0,0.0,0.0,0.0,0.014523206744426448,0.0013905920424712725,0.0,0.0,0.0
10,0.00443491364144033,0.0009830192669185549,-0.001160461226105601,0.013038942336944751,-0.010840536124804444,0.009477689348487216,0.0029845877876580468,-0.010980874573980115,-0.0060124508295236485,0.0011555359573917137,0.036931224462738055,0.00839976064338626,0.007725067808105845,-0.01652226503262849,-0.006467334237246967,0.003265871064308184,0.0,-0.0034560034537395555,0.0,0.0,0.0,0.0015507403352422316,-0.0005074271745924008,0.0,0.0
11,0.002798196179733342,0.014460962788419698,0.016635991814563156,-0.01573993309018419,0.0210157475292041,0.003976760193583159,0.05195502693499818,0.004169255041220024,-0.008996014028667884,0.006960680179764478,0.02546538000857497,0.0053426699192289095,0.007431846071957363,0.008942829300039132,0.0059274765044461525,0.00628511214348465,0.0,0.0,0.0,0.0,0.02041293079780017,0.0,-0.0030449182881654435,0.0,0.0
12,0.009067341662419015,0.018451485902917703,0.014472689536909347,0.03646497581681707,0.06643036488046689,0.004028848374680399,0.009402441147257065,0.0,-0.0081578533236802,0.006360921848277953,0.0035764672579366025,0.00949585376649073,0.011318830175342937,-0.017985315132926352,-0.00943172425276341,0.0,0.0,0.0035728384167773436,0.0,0.0,0.0,0.0,0.0,0.0025508124233493273,0.024381021499727484
13,-0.005340598732414506,0.0016019295739201217,0.02143020944252398,0.037496729672980234,-0.0016208290728211977,0.02610163605909424,0.02818031115810156,-0.008951617241046532,0.02862262377075117,0.0024004236158797487,0.011114797498479517,0.007562607941859721,0.009512492201678213,-0.01505837310615133,-0.006572943744786487,-0.0030025355499377765,-0.003017237867799838,-0.0024401211627272934,0.0,0.0,0.0,0.0009804955424164152,0.0,0.0,0.0
